CID,segment,country,city,state,zipcode,region,date
BN11515,Cons,United States,New York City,NY,10011,E,5/20/2013
KD16345,Cons,United States,Chicago,Illinois,60623,C,12/20/2012
KD16345,Cons,United States,Chicago,Illinois,60623,C,12/20/2012
KD16345,Cons,United States,Chicago,Illinois,60623,C,12/20/2012
JK15370,Cons,United States,Philadelphia,Pennsylvania,19143,E,12/19/2012
JK15370,Cons,United States,Philadelphia,Pennsylvania,19143,E,12/19/2012
JK15370,Cons,United States,Philadelphia,Pennsylvania,19143,E,12/19/2012
FM14215,Corp,United States,Dublin,Ohio,43017,E,4/30/2014
CA12265,Cons,United States,Springfield,Virginia,22153,S,7/2/2013
CA12265,Cons,United States,Springfield,Virginia,22153,S,7/2/2013
KD16495,Corp,United States,Fayetteville,North Carolina,28314,S,3/10/2011
KD16495,Corp,United States,Fayetteville,North Carolina,28314,S,3/10/2011
LH17155,Cons,United States,Dallas,Texas,75081,C,7/15/2013
LH17155,Cons,United States,Dallas,Texas,75081,C,7/15/2013
AG10675,Cons,United States,Jacksonville,North Carolina,28540,S,2/8/2014
AG10675,Cons,United States,Jacksonville,North Carolina,28540,S,2/8/2014
AG10675,Cons,United States,Jacksonville,North Carolina,28540,S,2/8/2014
DB13120,Corp,United States,San Francisco,California,94122,W,3/9/2012
DB13120,Corp,United States,San Francisco,California,94122,W,3/9/2012
DB13120,Corp,United States,San Francisco,California,94122,W,3/9/2012
ED13885,Home,United States,San Diego,California,92037,W,8/16/2011
MC18100,Cons,United States,Philadelphia,Pennsylvania,19140,E,4/11/2014
MC18100,Cons,United States,Philadelphia,Pennsylvania,19140,E,4/11/2014
MC18100,Cons,United States,Philadelphia,Pennsylvania,19140,E,4/11/2014
MC18100,Cons,United States,Philadelphia,Pennsylvania,19140,E,4/11/2014
BM11785,Cons,United States,Rochester,NY,14609,E,6/6/2011
EM14065,Cons,United States,Jacksonville,North Carolina,28540,S,8/14/2013
EM14065,Cons,United States,Jacksonville,North Carolina,28540,S,8/14/2013
DA13450,Home,United States,Houston,Texas,77095,C,4/25/2011
DA13450,Home,United States,Houston,Texas,77095,C,4/25/2011
MO17800,Home,United States,San Antonio,Texas,78207,C,11/22/2012
JW15955,Cons,United States,Oakland,California,94601,W,10/15/2014
VW21775,Corp,United States,San Francisco,California,94122,W,3/12/2014
VW21775,Corp,United States,San Francisco,California,94122,W,3/12/2014
VW21775,Corp,United States,San Francisco,California,94122,W,3/12/2014
TT21460,Home,United States,Fort Worth,Texas,76106,C,8/12/2012
TT21460,Home,United States,Fort Worth,Texas,76106,C,8/12/2012
SL20155,Home,United States,Houston,Texas,77095,C,7/13/2012
RM19375,Cons,United States,Houston,Texas,77095,C,5/17/2011
MB18085,Cons,United States,Philadelphia,Pennsylvania,19143,E,1/13/2011
AG10900,Cons,United States,San Diego,California,92105,W,5/9/2012
AG10900,Cons,United States,San Diego,California,92105,W,5/9/2012
AG10900,Cons,United States,San Diego,California,92105,W,5/9/2012
ML17755,Home,United States,Suffolk,Virginia,23434,S,5/8/2013
ML17755,Home,United States,Suffolk,Virginia,23434,S,5/8/2013
ML17755,Home,United States,Suffolk,Virginia,23434,S,5/8/2013
ML17755,Home,United States,Suffolk,Virginia,23434,S,5/8/2013
CC12685,Cons,United States,Greensboro,North Carolina,27405,S,3/22/2011
CC12685,Cons,United States,Greensboro,North Carolina,27405,S,3/22/2011
SC20770,Corp,United States,Dallas,Texas,75081,C,3/3/2014
SC20770,Corp,United States,Dallas,Texas,75081,C,3/3/2014
GG14650,Corp,United States,Chicago,Illinois,60623,C,11/28/2013
GG14650,Corp,United States,Chicago,Illinois,60623,C,11/28/2013
MY18295,Corp,United States,Baltimore,MD,21215,E,3/5/2011
MY18295,Corp,United States,Baltimore,MD,21215,E,3/5/2011
MY18295,Corp,United States,Baltimore,MD,21215,E,3/5/2011
MY18295,Corp,United States,Baltimore,MD,21215,E,3/5/2011
DP13000,Cons,United States,Los Angeles,California,90004,W,11/24/2012
DP13000,Cons,America,Los Angeles,California,90004,W,11/24/2012
BD11770,Cons,America,New York City,NY,10011,E,11/17/2013
BD11770,Cons,America,New York City,NY,10011,E,11/17/2013
CB12535,Corp,America,Franklin,Massachusetts,2038,E,7/13/2012
CB12535,Corp,America,Franklin,Massachusetts,2038,E,7/13/2012
JE15610,Corp,America,Milwaukee,Wisconsin,53209,C,9/23/2014
JE15610,Corp,America,Milwaukee,Wisconsin,53209,C,9/23/2014
JE15610,Corp,America,Milwaukee,Wisconsin,53209,C,9/23/2014
JE15610,Corp,America,Milwaukee,Wisconsin,53209,C,9/23/2014
RP19855,Corp,America,Kenosha,Wisconsin,53142,C,2/15/2012
RP19855,Corp,America,Kenosha,Wisconsin,53142,C,2/15/2012
RP19855,Corp,America,Kenosha,Wisconsin,53142,C,2/15/2012
RA19915,Cons,America,New York City,NY,10011,E,4/10/2011
RP19390,Cons,America,Madison,Wisconsin,53711,C,1/12/2011
RP19390,Cons,America,Madison,Wisconsin,53711,C,1/12/2011
TB21175,Corp,America,Houston,Texas,77041,C,8/12/2011
BE11455,Home,America,Olathe,Kansas,66062,C,6/9/2013
MR17545,Home,America,New York City,NY,10024,E,8/28/2014
MR17545,Home,America,New York City,NY,10024,E,8/28/2014
MR17545,Home,America,New York City,NY,10024,E,8/28/2014
RM19375,Cons,America,San Jose,California,95123,W,8/7/2013
JF15565,Cons,America,Dallas,Texas,75081,C,9/8/2013
JF15565,Cons,America,Dallas,Texas,75081,C,9/8/2013
AS10135,Home,America,Auburn,Washington,98002,W,11/14/2013
JA15970,Cons,America,Philadelphia,Pennsylvania,19134,E,9/23/2014
JA15970,Cons,America,Philadelphia,Pennsylvania,19134,E,9/23/2014
JA15970,Cons,America,Philadelphia,Pennsylvania,19134,E,9/23/2014
GK14620,Corp,America,Los Angeles,California,90049,W,12/26/2013
GK14620,Corp,America,Los Angeles,California,90049,W,12/26/2013
GK14620,Corp,America,Los Angeles,California,90049,W,12/26/2013
PB19210,Corp,America,Tulsa,Oklahoma,74133,C,2/13/2013
HK14890,Corp,America,Chicago,Illinois,60610,C,10/24/2013
HK14890,Corp,America,Chicago,Illinois,60610,C,10/24/2013
FO14305,Cons,America,Harrisonburg,Virginia,22801,S,9/6/2011
BT11680,Cons,America,Newark,Ohio,43055,E,11/21/2014
BT11680,Cons,America,Newark,Ohio,43055,E,11/21/2014
SP20620,Corp,America,Los Angeles,California,90045,W,9/14/2012
LL16840,Cons,America,Seattle,Washington,98105,W,4/6/2012
LL16840,Cons,America,Seattle,Washington,98105,W,4/6/2012
MC17575,Cons,America,Los Angeles,California,90036,W,12/13/2012
JL15235,Cons,America,Chicago,Illinois,60623,C,5/25/2011
JL15235,Cons,America,Chicago,Illinois,60623,C,5/25/2011
EA14035,Corp,America,Chicago,Illinois,60623,C,2/16/2013
EA14035,Corp,America,Chicago,Illinois,60623,C,2/16/2013
EA14035,Corp,America,Chicago,Illinois,60623,C,2/16/2013
EA14035,Corp,America,Chicago,Illinois,60623,C,2/16/2013
SR20830,Cons,America,Redmond,Oregon,97756,W,12/23/2013
SR20830,Cons,America,Redmond,Oregon,97756,W,12/23/2013
SR20830,Cons,America,Redmond,Oregon,97756,W,12/23/2013
CH12070,Home,America,Raleigh,North Carolina,27604,S,8/2/2013
ND18460,Corp,America,Macon,Georgia,31204,S,7/13/2012
BS11755,Cons,America,Cleveland,Ohio,44105,E,5/18/2011
SL20155,Home,America,Muskogee,Oklahoma,74403,C,10/22/2014
SL20155,Home,America,Muskogee,Oklahoma,74403,C,10/22/2014
GB14530,Corp,America,Monroe,North Carolina,28110,S,5/11/2012
AS10045,Corp,America,Austin,Texas,78745,C,2/8/2014
AS10045,Corp,America,Austin,Texas,78745,C,2/8/2014
RM19375,Cons,America,Meriden,Connecticut,6450,E,6/21/2011
NH18610,Corp,America,Roswell,Georgia,30076,S,2/20/2014
BF10975,Corp,America,Charlotte,North Carolina,28205,S,1/8/2011
BF10975,Corp,America,Charlotte,North Carolina,28205,S,1/8/2011
BF10975,Corp,America,Charlotte,North Carolina,28205,S,1/8/2011
BF10975,Corp,America,Charlotte,North Carolina,28205,S,1/8/2011
KH16330,Corp,America,Bowling Green,Kentucky,42104,S,7/19/2013
FA14230,Corp,America,San Antonio,Texas,78207,C,9/2/2012
FA14230,Corp,America,San Antonio,Texas,78207,C,9/2/2012
GW14605,Cons,America,Seattle,Washington,98115,W,3/8/2014
DA13450,Home,America,Washington,District of Columbia,20016,E,1/13/2014
DA13450,Home,America,Washington,District of Columbia,20016,E,1/13/2014
FH14275,Corp,America,Los Angeles,California,90004,W,11/9/2014
FH14275,Corp,America,Los Angeles,California,90004,W,11/9/2014
RK19300,Cons,America,South Bend,Indiana,46614,C,7/20/2012
RK19300,Cons,America,South Bend,Indiana,46614,C,7/20/2012
RK19300,Cons,America,South Bend,Indiana,46614,C,7/20/2012
RK19300,Cons,America,South Bend,Indiana,46614,C,7/20/2012
RK19300,Cons,America,South Bend,Indiana,46614,C,7/20/2012
RK19300,Cons,America,South Bend,Indiana,46614,C,7/20/2012
FM14215,Corp,America,Los Angeles,California,90032,W,6/13/2011
AC10420,Corp,America,Houston,Texas,77041,C,5/13/2014
AC10420,Corp,America,Houston,Texas,77041,C,5/13/2014
JB15400,Corp,America,Bristol,Connecticut,6010,E,3/9/2012
JB15400,Corp,America,Bristol,Connecticut,6010,E,3/9/2012
GM14440,Cons,America,New York City,NY,10009,E,3/27/2014
GM14440,Cons,America,New York City,NY,10009,E,3/27/2014
RF19840,Cons,America,San Antonio,Texas,78207,C,12/11/2011
NC18625,Corp,America,Aurora,Colorado,80013,W,10/14/2013
NC18625,Corp,America,Aurora,Colorado,80013,W,10/14/2013
NG18355,Corp,America,Newark,Ohio,43055,E,11/13/2014
AH10075,Corp,America,Henderson,Nevada,89015,W,4/16/2014
CH12070,Home,America,Philadelphia,Pennsylvania,19143,E,1/7/2012
CH12070,Home,America,Philadelphia,Pennsylvania,19143,E,1/7/2012
CC12145,Cons,America,Seattle,Washington,98103,W,8/27/2013
ME18010,Corp,America,San Francisco,California,94122,W,7/21/2011
ME18010,Corp,America,San Francisco,California,94122,W,7/21/2011
ME18010,Corp,America,San Francisco,California,94122,W,7/21/2011
BP11230,Cons,America,Spokane,Washington,99207,W,11/22/2014
MP17470,Home,America,Columbus,Ohio,43229,E,4/6/2011
CJ12010,Cons,America,Long Beach,NY,11561,E,3/17/2013
JC15775,Cons,America,San Antonio,Texas,78207,C,3/26/2014
JG15160,Cons,America,Los Angeles,California,90049,W,12/30/2014
JG15160,Cons,America,Los Angeles,California,90049,W,12/30/2014
CK12760,Corp,America,Jacksonville,FL,32216,S,3/4/2014
LF17185,Cons,America,New York City,NY,10011,E,5/3/2012
LF17185,Cons,America,New York City,NY,10011,E,5/3/2012
LF17185,Cons,America,New York City,NY,10011,E,5/3/2012
CC12430,Home,America,Philadelphia,Pennsylvania,19143,E,11/14/2013
DL12865,Cons,America,Keller,Texas,76248,C,1/20/2014
PG18895,Cons,America,San Francisco,California,94122,W,4/23/2013
EH14005,Home,America,Hialeah,FL,33012,S,5/13/2011
EH14005,Home,America,Hialeah,FL,33012,S,5/13/2011
TB21520,Cons,America,Fairfield,Ohio,45014,E,10/21/2011
TB21520,Cons,America,Fairfield,Ohio,45014,E,10/21/2011
DK13225,Corp,America,Huntington Beach,California,92646,W,3/14/2011
DK13225,Corp,America,Huntington Beach,California,92646,W,3/14/2011
JP15520,Cons,America,Port Orange,FL,32127,S,12/23/2014
CD11980,Cons,America,Medford,Oregon,97504,W,11/25/2013
AS10090,Cons,America,Charlottesville,Virginia,22901,S,3/12/2014
JO15280,Cons,America,Missoula,Montana,59801,W,12/31/2012
AC10450,Cons,America,Minneapolis,Minnesota,55407,C,4/10/2014
RA19945,Cons,America,Miami,FL,33178,S,2/9/2011
RA19945,Cons,America,Miami,FL,33178,S,2/9/2011
RA19945,Cons,America,Miami,FL,33178,S,2/9/2011
CL12640,Cons,America,Florence,South Carolina,29501,S,4/7/2013
DW13480,Home,America,Detroit,Michigan,48205,C,8/21/2013
DK12835,Corp,America,Springfield,Oregon,97477,W,10/22/2014
DK12835,Corp,America,Springfield,Oregon,97477,W,10/22/2014
DK12835,Corp,America,Springfield,Oregon,97477,W,10/22/2014
MD17860,Corp,America,Indianapolis,Indiana,46203,C,10/22/2014
RP19855,Corp,America,Apopka,FL,32712,S,5/18/2013
RP19855,Corp,America,Apopka,FL,32712,S,5/18/2013
RW19540,Corp,America,Los Angeles,California,90008,W,3/2/2012
DB13660,Cons,America,Oceanside,NY,11572,E,12/19/2014
SC20770,Corp,America,Los Angeles,California,90008,W,11/16/2013
FH14275,Corp,America,Houston,Texas,77041,C,4/7/2014
FH14275,Corp,America,Houston,Texas,77041,C,4/7/2014
EH13990,Cons,America,Roswell,Georgia,30076,S,1/16/2011
AS10630,Home,America,Boynton Beach,FL,33437,S,1/5/2014
AS10630,Home,America,Boynton Beach,FL,33437,S,1/5/2014
AS10630,Home,America,Boynton Beach,FL,33437,S,1/5/2014
HA14905,Cons,America,Franklin,Massachusetts,2038,E,8/11/2012
CH12070,Home,America,Detroit,Michigan,48227,C,1/11/2012
EH13765,Corp,America,Watertown,NY,13601,E,8/18/2014
EH13765,Corp,America,Watertown,NY,13601,E,8/18/2014
MZ17515,Corp,America,Reading,Pennsylvania,19601,E,3/10/2012
SC20230,Corp,America,Arlington,Texas,76017,C,9/7/2013
SC20230,Corp,America,Arlington,Texas,76017,C,9/7/2013
NP18325,Cons,America,San Diego,California,92024,W,6/12/2014
LW16990,Corp,America,San Francisco,California,94110,W,3/14/2014
GM14680,Cons,America,Los Angeles,California,90045,W,6/16/2013
RH19495,Cons,America,Denver,Colorado,80219,W,2/12/2014
VM21685,Home,America,Seattle,Washington,98105,W,3/17/2014
VM21685,Home,America,Seattle,Washington,98105,W,3/17/2014
VM21685,Home,America,Seattle,Washington,98105,W,3/17/2014
CC12670,Cons,America,Scottsdale,AZ,85254,W,11/28/2013
SV20365,Cons,America,Lafayette,Louisiana,70506,S,7/8/2014
SV20365,Cons,America,Lafayette,Louisiana,70506,S,7/8/2014
LW16990,Corp,America,San Francisco,California,94109,W,4/12/2014
LW16990,Corp,America,San Francisco,California,94109,W,4/12/2014
NP18685,Home,America,San Francisco,California,94109,W,5/25/2012
JE15715,Cons,America,Broomfield,Colorado,80020,W,7/13/2013
JE15715,Cons,America,Broomfield,Colorado,80020,W,7/13/2013
JE15715,Cons,America,Broomfield,Colorado,80020,W,7/13/2013
JE15715,Cons,America,Broomfield,Colorado,80020,W,7/13/2013
CP12085,Corp,America,Quincy,Illinois,62301,C,2/9/2014
CP12085,Corp,America,Quincy,Illinois,62301,C,2/9/2014
CP12085,Corp,America,Quincy,Illinois,62301,C,2/9/2014
EA14035,Corp,America,Carrollton,Texas,75007,C,6/21/2013
EA14035,Corp,America,Carrollton,Texas,75007,C,6/21/2013
AC10615,Corp,America,New York City,NY,10009,E,3/9/2014
AC10615,Corp,America,New York City,NY,10009,E,3/9/2014
AC10615,Corp,America,New York City,NY,10009,E,3/9/2014
AC10615,Corp,America,New York City,NY,10009,E,3/9/2014
AC10615,Corp,America,New York City,NY,10009,E,3/9/2014
AC10615,Corp,America,New York City,NY,10009,E,3/9/2014
AC10615,Corp,America,New York City,NY,10009,E,3/9/2014
AC10615,Corp,America,New York City,NY,10009,E,3/9/2014
AC10615,Corp,America,New York City,NY,10009,E,3/9/2014
AC10615,Corp,America,New York City,NY,10009,E,3/9/2014
AC10615,Corp,America,New York City,NY,10009,E,3/9/2014
AC10615,Corp,America,New York City,NY,10009,E,3/9/2014
RW19690,Cons,America,Springfield,Missouri,65807,C,9/16/2014
RW19690,Cons,America,Springfield,Missouri,65807,C,9/16/2014
RW19690,Cons,America,Springfield,Missouri,65807,C,9/16/2014
RW19690,Cons,America,Springfield,Missouri,65807,C,9/16/2014
RW19690,Cons,America,Springfield,Missouri,65807,C,9/16/2014
RW19690,Cons,America,Springfield,Missouri,65807,C,9/16/2014
RW19690,Cons,America,Springfield,Missouri,65807,C,9/16/2014
RW19690,Cons,America,Springfield,Missouri,65807,C,9/16/2014
DB13210,Cons,America,Paterson,New Jersey,7501,E,12/22/2014
DB13210,Cons,America,Paterson,New Jersey,7501,E,12/22/2014
DB13210,Cons,America,Paterson,New Jersey,7501,E,12/22/2014
BD11320,Cons,America,Tulsa,Oklahoma,74133,C,9/24/2014
ML17755,Home,America,Chicago,Illinois,60623,C,7/5/2014
ML17755,Home,America,Chicago,Illinois,60623,C,7/5/2014
JD16015,Cons,America,Chicago,Illinois,60610,C,12/14/2011
JD16015,Cons,America,Chicago,Illinois,60610,C,12/14/2011
JD16015,Cons,America,Chicago,Illinois,60610,C,12/14/2011
AS10225,Corp,America,Montgomery,Alabama,36116,S,10/18/2011
AS10225,Corp,America,Montgomery,Alabama,36116,S,10/18/2011
AS10225,Corp,America,Montgomery,Alabama,36116,S,10/18/2011
AA10375,Cons,America,Salem,Oregon,97301,W,8/5/2012
KT16465,Cons,America,Glendale,AZ,85301,W,4/15/2013
KT16465,Cons,America,Glendale,AZ,85301,W,4/15/2013
MM18280,Corp,America,Columbus,Georgia,31907,S,12/14/2012
NG18430,Cons,America,Oklahoma City,Oklahoma,73120,C,3/12/2011
LW16825,Corp,America,Brentwood,California,94513,W,11/25/2011
LW16825,Corp,America,Brentwood,California,94513,W,11/25/2011
LW16825,Corp,America,Brentwood,California,94513,W,11/25/2011
CB12415,Cons,America,Columbus,Ohio,43229,E,7/26/2013
AS10090,Cons,America,Springfield,Missouri,65807,C,9/11/2012
AS10090,Cons,America,Springfield,Missouri,65807,C,9/11/2012
AS10090,Cons,America,Springfield,Missouri,65807,C,9/11/2012
AS10090,Cons,America,Springfield,Missouri,65807,C,9/11/2012
CB12415,Cons,America,Philadelphia,Pennsylvania,19134,E,1/3/2014
ML17755,Home,America,Springfield,Oregon,97477,W,3/7/2014
ML17755,Home,America,Springfield,Oregon,97477,W,3/7/2014
ML17755,Home,America,Springfield,Oregon,97477,W,3/7/2014
JS16030,Cons,America,Houston,Texas,77036,C,3/12/2014
JS16030,Cons,America,Houston,Texas,77036,C,3/12/2014
ND18460,Corp,America,Chesapeake,Virginia,23320,S,7/2/2011
ND18460,Corp,America,Chesapeake,Virginia,23320,S,7/2/2011
ND18460,Corp,America,Chesapeake,Virginia,23320,S,7/2/2011
LW17215,Cons,America,Pasadena,California,91104,W,4/19/2014
LW17215,Cons,America,Pasadena,California,91104,W,4/19/2014
JW15955,Cons,America,Louisville,Kentucky,40214,S,12/26/2014
JW15955,Cons,America,Louisville,Kentucky,40214,S,12/26/2014
SC20050,Home,America,Lubbock,Texas,79424,C,4/19/2014
RW19630,Corp,America,Columbia,Missouri,65203,C,12/31/2011
RW19630,Corp,America,Columbia,Missouri,65203,C,12/31/2011
CM12190,Cons,America,Chicago,Illinois,60623,C,4/8/2014
JF15190,Cons,America,Johnson City,Tennessee,37604,S,11/15/2011
JF15190,Cons,America,Johnson City,Tennessee,37604,S,11/15/2011
JF15190,Cons,America,Johnson City,Tennessee,37604,S,11/15/2011
SC20800,Cons,America,Houston,Texas,77041,C,11/12/2012
SC20800,Cons,America,Houston,Texas,77041,C,11/12/2012
AM10705,Cons,America,Auburn,Alabama,36830,S,9/19/2013
AM10705,Cons,America,Auburn,Alabama,36830,S,9/19/2013
AM10705,Cons,America,Auburn,Alabama,36830,S,9/19/2013
BK11260,Cons,America,San Bernardino,California,92404,W,3/19/2012
BK11260,Cons,America,San Bernardino,California,92404,W,3/19/2012
BK11260,Cons,America,San Bernardino,California,92404,W,3/19/2012
BK11260,Cons,America,San Bernardino,California,92404,W,3/19/2012
RH19510,Home,America,Providence,Rhode Island,2908,E,9/20/2013
RH19510,Home,America,Providence,Rhode Island,2908,E,9/20/2013
RH19510,Home,America,Providence,Rhode Island,2908,E,9/20/2013
