OID,shipmode,date
CA-2011-128055,Standard,3/31/2011
CA-2011-128055,Standard,3/31/2011
CA-2014-157091,Standard,2/7/2014
CA-2014-132122,Standard,7/15/2014
CA-2012-123232,SC,12/14/2012
CA-2014-104066,Standard,6/12/2014
CA-2012-145849,SC,9/15/2012
CA-2012-145849,SC,9/15/2012
CA-2013-122322,Standard,7/16/2013
CA-2014-166849,Standard,4/21/2014
CA-2013-146633,SC,11/16/2013
CA-2013-146633,SC,11/16/2013
US-2013-126893,Standard,2/12/2013
CA-2014-103380,Standard,11/22/2014
CA-2014-103380,Standard,11/22/2014
CA-2014-103380,Standard,11/22/2014
CA-2014-103380,Standard,11/22/2014
CA-2014-103380,Standard,11/22/2014
CA-2012-116092,SC,2/15/2012
CA-2012-116092,SC,2/15/2012
CA-2012-116092,SC,2/15/2012
CA-2012-116092,SC,2/15/2012
CA-2012-116092,SC,2/15/2012
CA-2013-117849,SC,4/16/2013
CA-2012-169201,FC,1/10/2012
CA-2012-169201,FC,1/10/2012
CA-2013-164091,Standard,9/18/2013
CA-2013-164091,Standard,9/18/2013
CA-2014-105214,FC,6/17/2014
CA-2014-105214,FC,6/17/2014
CA-2012-117611,SC,8/11/2012
CA-2012-117611,SC,8/11/2012
US-2012-137960,1 Day,12/18/2012
CA-2014-122994,FC,7/2/2014
CA-2013-131065,SC,11/15/2013
CA-2013-131065,SC,11/15/2013
CA-2013-131065,SC,11/15/2013
CA-2014-149146,1 Day,10/13/2014
CA-2014-137470,1 Day,9/18/2014
CA-2014-105480,Standard,12/21/2014
CA-2014-105480,Standard,12/21/2014
CA-2014-164917,Standard,3/12/2014
CA-2012-102036,Standard,9/21/2012
CA-2012-142944,Standard,6/3/2012
CA-2012-142944,Standard,6/3/2012
CA-2011-157882,SC,3/10/2011
CA-2011-157882,SC,3/10/2011
CA-2011-104283,Standard,1/7/2011
CA-2011-104283,Standard,1/7/2011
CA-2011-104283,Standard,1/7/2011
CA-2014-142622,FC,3/11/2014
CA-2014-142622,FC,3/11/2014
CA-2014-142622,FC,3/11/2014
CA-2013-132143,FC,4/9/2013
CA-2012-153108,Standard,5/3/2012
CA-2012-153108,Standard,5/3/2012
CA-2013-112676,FC,6/5/2013
CA-2014-165687,Standard,11/18/2014
US-2014-112928,SC,2/6/2014
CA-2014-143343,FC,6/14/2014
CA-2014-115154,FC,9/1/2014
CA-2012-149342,Standard,4/20/2012
CA-2012-149342,Standard,4/20/2012
CA-2012-149342,Standard,4/20/2012
CA-2012-130995,Standard,1/11/2012
CA-2014-127929,Standard,12/24/2014
CA-2012-113145,Standard,1/11/2012
CA-2012-113145,Standard,1/11/2012
CA-2012-113145,Standard,1/11/2012
CA-2012-113145,Standard,1/11/2012
CA-2012-113145,Standard,1/11/2012
CA-2011-162362,Standard,11/14/2011
CA-2011-162362,Standard,11/14/2011
CA-2013-106558,Standard,1/17/2013
CA-2014-157931,SC,9/18/2014
CA-2014-157931,SC,9/18/2014
CA-2013-115574,FC,12/24/2013
CA-2012-160794,FC,6/8/2012
CA-2014-116225,Standard,6/11/2014
US-2014-120418,FC,6/13/2014
US-2014-120418,FC,6/13/2014
US-2014-120418,FC,6/13/2014
US-2014-120418,FC,6/13/2014
US-2014-120418,FC,6/13/2014
CA-2014-122035,Standard,7/21/2014
CA-2014-122035,Standard,7/21/2014
CA-2014-122035,Standard,7/21/2014
CA-2014-122035,Standard,7/21/2014
CA-2014-122035,Standard,7/21/2014
CA-2014-122035,Standard,7/21/2014
CA-2012-117828,FC,12/23/2012
CA-2014-165491,Standard,3/21/2014
CA-2012-109470,SC,12/31/2012
CA-2012-109470,SC,12/31/2012
CA-2012-109470,SC,12/31/2012
CA-2012-109470,SC,12/31/2012
CA-2012-105102,SC,9/15/2012
CA-2012-105102,SC,9/15/2012
CA-2012-105102,SC,9/15/2012
CA-2014-138422,FC,9/24/2014
US-2012-147739,Standard,12/25/2012
CA-2013-155187,SC,9/25/2013
CA-2013-155187,SC,9/25/2013
CA-2014-169285,Standard,3/22/2014
CA-2014-169285,Standard,3/22/2014
CA-2011-140886,Standard,4/10/2011
CA-2014-152695,1 Day,11/12/2014
CA-2014-152695,1 Day,11/12/2014
CA-2011-110639,1 Day,8/23/2011
CA-2011-110639,1 Day,8/23/2011
CA-2011-121727,Standard,8/19/2011
CA-2013-137736,Standard,11/11/2013
US-2011-143231,FC,12/31/2011
US-2011-143231,FC,12/31/2011
US-2011-155894,SC,7/26/2011
CA-2013-119025,Standard,2/22/2013
CA-2013-159373,Standard,3/14/2013
CA-2013-159373,Standard,3/14/2013
CA-2013-159373,Standard,3/14/2013
CA-2014-109701,1 Day,3/12/2014
CA-2014-109701,1 Day,3/12/2014
CA-2014-109701,1 Day,3/12/2014
CA-2014-109701,1 Day,3/12/2014
CA-2014-109701,1 Day,3/12/2014
CA-2012-111514,FC,2/9/2012
CA-2012-111514,FC,2/9/2012
CA-2012-111514,FC,2/9/2012
CA-2012-111514,FC,2/9/2012
US-2011-148838,Standard,3/17/2011
US-2011-148838,Standard,3/17/2011
US-2011-148838,Standard,3/17/2011
US-2011-148838,Standard,3/17/2011
US-2011-148838,Standard,3/17/2011
CA-2014-136497,Standard,4/17/2014
US-2013-108637,Standard,3/14/2013
US-2013-108637,Standard,3/14/2013
US-2013-108637,Standard,3/14/2013
CA-2011-102295,SC,11/24/2011
CA-2014-123659,FC,2/14/2014
US-2013-129469,Standard,9/24/2013
US-2013-129469,Standard,9/24/2013
CA-2014-155152,SC,8/7/2014
CA-2013-159940,SC,8/7/2013
CA-2013-159940,SC,8/7/2013
CA-2013-159940,SC,8/7/2013
CA-2013-159940,SC,8/7/2013
CA-2014-119669,Standard,1/25/2014
US-2011-164616,SC,8/19/2011
US-2011-164616,SC,8/19/2011
CA-2012-148628,Standard,6/12/2012
CA-2013-118052,Standard,7/5/2013
CA-2013-118052,Standard,7/5/2013
CA-2013-118052,Standard,7/5/2013
US-2014-117534,FC,3/26/2014
US-2014-117534,FC,3/26/2014
US-2014-117534,FC,3/26/2014
US-2014-117534,FC,3/26/2014
US-2014-117534,FC,3/26/2014
CA-2012-145065,FC,12/12/2012
CA-2012-145065,FC,12/12/2012
US-2012-127040,Standard,6/12/2012
US-2012-127040,Standard,6/12/2012
US-2012-127040,Standard,6/12/2012
US-2012-127040,Standard,6/12/2012
CA-2013-128111,Standard,3/18/2013
CA-2012-137897,Standard,11/14/2012
CA-2012-137897,Standard,11/14/2012
CA-2012-137897,Standard,11/14/2012
CA-2014-169264,SC,8/15/2014
CA-2014-169264,SC,8/15/2014
CA-2014-147361,Standard,9/16/2014
CA-2014-147361,Standard,9/16/2014
CA-2014-145877,SC,2/4/2014
CA-2014-145877,SC,2/4/2014
US-2013-110170,Standard,4/10/2013
CA-2014-108574,Standard,8/10/2014
CA-2014-108574,Standard,8/10/2014
CA-2014-108574,Standard,8/10/2014
CA-2014-144589,Standard,1/21/2014
CA-2014-144589,Standard,1/21/2014
CA-2014-155985,FC,3/24/2014
CA-2011-162684,Standard,1/8/2011
CA-2012-142041,SC,7/6/2012
CA-2011-151295,Standard,11/16/2011
CA-2011-151295,Standard,11/16/2011
CA-2013-156300,Standard,12/30/2013
CA-2012-146087,Standard,6/7/2012
CA-2014-168655,Standard,10/13/2014
CA-2014-168655,Standard,10/13/2014
CA-2013-107202,Standard,5/22/2013
CA-2014-159597,Standard,10/11/2014
CA-2014-159597,Standard,10/11/2014
CA-2013-155551,Standard,4/19/2013
CA-2013-155551,Standard,4/19/2013
US-2014-147669,Standard,12/26/2014
US-2014-147669,Standard,12/26/2014
US-2014-147669,Standard,12/26/2014
US-2014-147669,Standard,12/26/2014
CA-2013-169922,Standard,6/18/2013
CA-2013-169922,Standard,6/18/2013
CA-2013-169922,Standard,6/18/2013
CA-2014-100748,Standard,5/14/2014
CA-2014-129805,Standard,12/29/2014
CA-2011-148586,Standard,1/4/2011
US-2014-112613,Standard,2/6/2014
CA-2012-154746,FC,11/14/2012
CA-2012-154746,FC,11/14/2012
CA-2014-140053,Standard,4/7/2014
CA-2011-164210,SC,11/18/2011
CA-2011-164210,SC,11/18/2011
CA-2014-139948,Standard,7/18/2014
CA-2013-146934,Standard,5/23/2013
CA-2013-146934,Standard,5/23/2013
CA-2013-146934,Standard,5/23/2013
CA-2013-146934,Standard,5/23/2013
CA-2013-146934,Standard,5/23/2013
CA-2013-146934,Standard,5/23/2013
CA-2012-100573,Standard,1/10/2012
CA-2013-119165,Standard,1/11/2013
CA-2012-128027,SC,9/14/2012
CA-2013-140207,Standard,6/11/2013
CA-2014-140949,SC,3/18/2014
CA-2014-140949,SC,3/18/2014
CA-2014-140949,SC,3/18/2014
CA-2014-140949,SC,3/18/2014
CA-2014-140949,SC,3/18/2014
CA-2014-140949,SC,3/18/2014
CA-2014-140949,SC,3/18/2014
CA-2014-140949,SC,3/18/2014
CA-2014-140949,SC,3/18/2014
CA-2014-138548,Standard,8/16/2014
CA-2012-142419,SC,7/13/2012
CA-2012-142419,SC,7/13/2012
CA-2014-148691,Standard,4/12/2014
CA-2014-148691,Standard,4/12/2014
CA-2014-148691,Standard,4/12/2014
CA-2014-148691,Standard,4/12/2014
CA-2014-128755,Standard,5/5/2014
CA-2014-128755,Standard,5/5/2014
CA-2014-128755,Standard,5/5/2014
CA-2014-128755,Standard,5/5/2014
US-2013-135923,Standard,1/22/2013
US-2013-135923,Standard,1/22/2013
US-2013-135923,Standard,1/22/2013
CA-2013-114972,FC,4/11/2013
CA-2013-114972,FC,4/11/2013
CA-2013-114972,FC,4/11/2013
CA-2013-114972,FC,4/11/2013
CA-2014-102750,SC,5/9/2014
CA-2011-145212,Standard,9/13/2011
CA-2014-141992,Standard,6/20/2014
CA-2014-141992,Standard,6/20/2014
CA-2014-147956,Standard,12/25/2014
CA-2014-126067,Standard,4/9/2014
CA-2014-126067,Standard,4/9/2014
CA-2014-126067,Standard,4/9/2014
CA-2014-126067,Standard,4/9/2014
CA-2012-104514,SC,2/1/2012
CA-2012-104514,SC,2/1/2012
CA-2012-104514,SC,2/1/2012
CA-2012-141040,SC,9/10/2012
CA-2012-141040,SC,9/10/2012
CA-2011-113579,SC,12/13/2011
CA-2011-144624,Standard,11/19/2011
CA-2013-146206,SC,9/15/2013
CA-2013-146206,SC,9/15/2013
CA-2011-136644,Standard,6/16/2011
CA-2012-122371,Standard,1/10/2012
CA-2012-122371,Standard,1/10/2012
CA-2013-126935,Standard,5/20/2013
US-2014-133781,FC,6/23/2014
CA-2014-131618,FC,6/18/2014
CA-2014-131618,FC,6/18/2014
CA-2014-131618,FC,6/18/2014
CA-2013-149482,Standard,11/15/2013
CA-2011-143917,SC,7/25/2011
CA-2011-143917,SC,7/25/2011
CA-2011-143917,SC,7/25/2011
CA-2012-120397,1 Day,2/7/2012
CA-2014-163902,Standard,3/3/2014
CA-2014-163902,Standard,3/3/2014
CA-2013-136812,Standard,11/19/2013
CA-2012-102722,FC,4/18/2012
CA-2014-155089,Standard,3/12/2014
CA-2013-124506,Standard,11/18/2013
CA-2013-124506,Standard,11/18/2013
CA-2011-106572,Standard,5/9/2011
CA-2011-128888,Standard,11/15/2011
CA-2014-123134,Standard,3/5/2014
CA-2013-124352,Standard,10/16/2013
CA-2013-124352,Standard,10/16/2013
CA-2013-124352,Standard,10/16/2013
CA-2013-124352,Standard,10/16/2013
CA-2013-124352,Standard,10/16/2013
CA-2013-124352,Standard,10/16/2013
CA-2012-124541,Standard,6/4/2012
CA-2012-124541,Standard,6/4/2012
CA-2012-124541,Standard,6/4/2012
CA-2012-124541,Standard,6/4/2012
CA-2012-124541,Standard,6/4/2012
CA-2011-108707,Standard,10/24/2011
CA-2011-111500,Standard,8/17/2011
CA-2011-111500,Standard,8/17/2011
CA-2011-111500,Standard,8/17/2011
CA-2011-111500,Standard,8/17/2011
US-2014-117723,SC,8/16/2014
CA-2012-143238,FC,6/9/2012
CA-2012-168746,SC,1/27/2012
CA-2012-168746,SC,1/27/2012
CA-2012-168746,SC,1/27/2012
CA-2012-113404,1 Day,7/16/2012
CA-2012-113404,1 Day,7/16/2012
CA-2013-144792,Standard,1/5/2013
CA-2011-164385,SC,1/10/2011
US-2013-114174,Standard,9/9/2013
US-2013-114174,Standard,9/9/2013
CA-2014-108070,Standard,4/17/2014
CA-2014-108070,Standard,4/17/2014
US-2012-128090,Standard,8/16/2012
US-2012-128090,Standard,8/16/2012
US-2012-128090,Standard,8/16/2012
US-2012-128090,Standard,8/16/2012
CA-2014-101042,Standard,11/20/2014
CA-2014-101042,Standard,11/20/2014
CA-2013-155439,Standard,9/15/2013
CA-2013-118626,Standard,8/16/2013
CA-2012-111458,Standard,9/26/2012
US-2013-126844,Standard,9/10/2013
US-2012-112508,Standard,3/24/2012
CA-2012-147788,Standard,4/6/2012
CA-2012-147788,Standard,4/6/2012
CA-2012-147788,Standard,4/6/2012
CA-2012-144288,Standard,12/25/2012
CA-2012-144288,Standard,12/25/2012
CA-2012-110632,SC,3/17/2012
CA-2012-110632,SC,3/17/2012
CA-2014-109589,FC,12/22/2014
CA-2014-123967,SC,2/11/2014
CA-2014-123967,SC,2/11/2014
CA-2014-148929,Standard,8/9/2014
CA-2014-134404,1 Day,12/28/2014
CA-2014-134404,1 Day,12/28/2014
CA-2014-109778,Standard,7/17/2014
CA-2013-155845,SC,8/13/2013
CA-2014-145128,Standard,7/15/2014
CA-2011-129091,Standard,11/22/2011
CA-2011-129091,Standard,11/22/2011
CA-2011-129091,Standard,11/22/2011
CA-2011-129091,Standard,11/22/2011
US-2011-155502,Standard,1/2/2011
US-2011-155502,Standard,1/2/2011
US-2011-155502,Standard,1/2/2011
US-2011-155502,Standard,1/2/2011
US-2011-155502,Standard,1/2/2011
US-2011-155502,Standard,1/2/2011
US-2011-155502,Standard,1/2/2011
CA-2012-121041,Standard,3/11/2012
CA-2014-131695,Standard,1/7/2014
CA-2014-131695,Standard,1/7/2014
CA-2013-137729,Standard,6/5/2013
CA-2013-137729,Standard,6/5/2013
US-2013-115455,Standard,9/9/2013
US-2013-115455,Standard,9/9/2013
CA-2014-128300,SC,11/25/2014
CA-2014-128300,SC,11/25/2014
CA-2014-149048,Standard,5/14/2014
CA-2014-149048,Standard,5/14/2014
CA-2014-149048,Standard,5/14/2014
CA-2014-149048,Standard,5/14/2014
CA-2014-149048,Standard,5/14/2014
CA-2014-108553,Standard,4/24/2014
CA-2014-108553,Standard,4/24/2014
CA-2013-165848,1 Day,5/6/2013
CA-2013-165848,1 Day,5/6/2013
CA-2013-165848,1 Day,5/6/2013
CA-2013-165848,1 Day,5/6/2013
CA-2011-112718,Standard,12/16/2011
CA-2013-154053,Standard,5/3/2013
CA-2011-127446,Standard,11/25/2011
CA-2011-127446,Standard,11/25/2011
CA-2011-127446,Standard,11/25/2011
CA-2011-127446,Standard,11/25/2011
CA-2011-127446,Standard,11/25/2011
CA-2011-127446,Standard,11/25/2011
CA-2013-137204,Standard,4/29/2013
CA-2011-147298,Standard,3/5/2011
CA-2011-147298,Standard,3/5/2011
CA-2014-147942,Standard,2/4/2014
CA-2014-147942,Standard,2/4/2014
CA-2014-115931,Standard,12/23/2014
CA-2014-115931,Standard,12/23/2014
CA-2014-115931,Standard,12/23/2014
CA-2014-115931,Standard,12/23/2014
CA-2011-164861,SC,3/12/2011
CA-2014-127180,FC,10/23/2014
CA-2014-127180,FC,10/23/2014
CA-2014-127180,FC,10/23/2014
CA-2014-127180,FC,10/23/2014
US-2014-165344,FC,11/14/2014
US-2014-165344,FC,11/14/2014
US-2014-165344,FC,11/14/2014
CA-2012-168186,Standard,9/15/2012
US-2014-110604,Standard,5/16/2014
US-2014-110604,Standard,5/16/2014
US-2014-110604,Standard,5/16/2014
CA-2012-116750,SC,5/7/2012
CA-2012-116750,SC,5/7/2012
CA-2012-162369,Standard,8/15/2012
CA-2014-108441,Standard,6/13/2014
CA-2014-108441,Standard,6/13/2014
CA-2014-108441,Standard,6/13/2014
CA-2014-108441,Standard,6/13/2014
CA-2012-169740,Standard,2/20/2012
CA-2013-124051,FC,12/30/2013
CA-2013-149111,SC,4/18/2013
CA-2013-149111,SC,4/18/2013
CA-2011-131002,SC,7/9/2011
CA-2011-131002,SC,7/9/2011
CA-2011-131002,SC,7/9/2011
CA-2011-131002,SC,7/9/2011
CA-2011-131002,SC,7/9/2011
US-2013-146794,Standard,2/10/2013
CA-2014-112515,SC,9/18/2014
CA-2014-112515,SC,9/18/2014
CA-2014-112515,SC,9/18/2014
CA-2014-112515,SC,9/18/2014
CA-2014-112515,SC,9/18/2014
CA-2014-112515,SC,9/18/2014
CA-2014-112515,SC,9/18/2014
CA-2013-150343,Standard,8/17/2013
CA-2012-135538,Standard,12/24/2012
CA-2014-123372,Standard,3/12/2014
CA-2014-123372,Standard,3/12/2014
CA-2014-159604,FC,4/15/2014
CA-2013-164784,FC,2/5/2013
CA-2013-164784,FC,2/5/2013
CA-2013-164784,FC,2/5/2013
CA-2013-111794,1 Day,2/10/2013
CA-2013-111794,1 Day,2/10/2013
US-2012-139759,Standard,8/25/2012
US-2012-139759,Standard,8/25/2012
CA-2011-126403,SC,9/9/2011
CA-2011-126403,SC,9/9/2011
CA-2011-126403,SC,9/9/2011
CA-2011-126403,SC,9/9/2011
CA-2014-136875,1 Day,4/12/2014
CA-2014-132185,Standard,3/12/2014
CA-2014-132185,Standard,3/12/2014
US-2011-160780,1 Day,6/21/2011
US-2011-160780,1 Day,6/21/2011
CA-2014-127026,Standard,1/22/2014
CA-2014-127026,Standard,1/22/2014
CA-2014-127026,Standard,1/22/2014
CA-2014-127026,Standard,1/22/2014
CA-2014-127026,Standard,1/22/2014
CA-2014-137085,Standard,6/30/2014
CA-2013-133123,Standard,7/9/2013
CA-2013-133123,Standard,7/9/2013
US-2013-128195,FC,5/8/2013
CA-2012-153220,FC,11/14/2012
CA-2011-123064,FC,2/7/2011
CA-2014-156412,Standard,5/12/2014
US-2013-144211,Standard,3/9/2013
US-2013-144211,Standard,3/9/2013
CA-2013-138079,Standard,1/22/2013
CA-2011-143182,Standard,10/15/2011
CA-2013-161662,FC,7/2/2013
CA-2011-145317,Standard,3/18/2011
CA-2011-145317,Standard,3/18/2011
CA-2011-145317,Standard,3/18/2011
CA-2011-145317,Standard,3/18/2011
CA-2011-145317,Standard,3/18/2011
CA-2011-145317,Standard,3/18/2011
CA-2011-145317,Standard,3/18/2011
CA-2011-143413,Standard,5/24/2011
CA-2014-156818,SC,7/14/2014
CA-2014-155873,Standard,6/17/2014
CA-2014-155873,Standard,6/17/2014
CA-2014-155873,Standard,6/17/2014
CA-2012-121797,Standard,1/30/2012
CA-2012-121797,Standard,1/30/2012
US-2012-120572,Standard,11/12/2012
CA-2014-132430,FC,10/10/2014
CA-2014-146031,SC,2/8/2014
CA-2011-110100,Standard,4/25/2011
CA-2012-103723,Standard,1/12/2012
CA-2011-127187,Standard,4/12/2011
CA-2014-128475,Standard,2/9/2014
CA-2011-100006,Standard,7/9/2011
CA-2014-144827,Standard,12/22/2014
CA-2011-110030,SC,6/12/2011
CA-2011-121286,SC,4/11/2011
CA-2011-121286,SC,4/11/2011
CA-2013-164735,SC,4/15/2013
CA-2011-153479,Standard,4/10/2011
CA-2011-153479,Standard,4/10/2011
CA-2014-149888,Standard,8/11/2014
CA-2014-149888,Standard,8/11/2014
CA-2014-119193,FC,12/23/2014
CA-2014-119193,FC,12/23/2014
CA-2014-104801,Standard,2/14/2014
CA-2014-104801,Standard,2/14/2014
CA-2014-104801,Standard,2/14/2014
CA-2011-107594,Standard,2/7/2011
CA-2011-107594,Standard,2/7/2011
CA-2012-129770,SC,2/21/2012
CA-2012-115798,Standard,11/13/2012
CA-2012-115798,Standard,11/13/2012
CA-2012-115798,Standard,11/13/2012
CA-2012-115798,Standard,11/13/2012
CA-2014-122707,FC,4/17/2014
CA-2014-122707,FC,4/17/2014
CA-2013-165015,SC,2/25/2013
CA-2011-149244,Standard,4/11/2011
CA-2012-140144,SC,6/20/2012
CA-2012-140144,SC,6/20/2012
CA-2014-163321,SC,8/8/2014
CA-2011-155887,Standard,5/17/2011
US-2012-165449,Standard,11/22/2012
CA-2012-110247,Standard,4/12/2012
US-2011-141257,Standard,6/14/2011
CA-2011-154669,SC,8/8/2011
CA-2011-158029,Standard,5/26/2011
CA-2012-155306,Standard,4/17/2012
CA-2012-155306,Standard,4/17/2012
CA-2012-155306,Standard,4/17/2012
CA-2012-155306,Standard,4/17/2012
CA-2012-155306,Standard,4/17/2012
CA-2013-127775,SC,6/14/2013
CA-2013-146171,Standard,3/16/2013
CA-2013-146171,Standard,3/16/2013
CA-2011-129574,FC,5/26/2011
CA-2014-126536,FC,10/13/2014
CA-2014-126536,FC,10/13/2014
CA-2014-165757,Standard,6/23/2014
CA-2014-165757,Standard,6/23/2014
CA-2014-165757,Standard,6/23/2014
CA-2014-167752,FC,1/16/2014
CA-2014-167752,FC,1/16/2014
US-2012-122140,Standard,2/4/2012
US-2012-122140,Standard,2/4/2012
US-2012-122140,Standard,2/4/2012
CA-2013-163986,Standard,4/9/2013
CA-2014-158967,FC,11/12/2014
CA-2013-131576,Standard,11/23/2013
CA-2014-143455,Standard,11/19/2014
CA-2013-144729,Standard,10/22/2013
CA-2012-127019,Standard,12/21/2012
CA-2012-138534,SC,7/17/2012
CA-2014-108322,Standard,1/5/2014
CA-2014-108322,Standard,1/5/2014
CA-2014-167668,FC,7/5/2014
CA-2014-146724,Standard,11/21/2014
CA-2013-139878,Standard,11/17/2013
US-2013-106677,Standard,6/11/2013
CA-2013-116974,Standard,10/10/2013
CA-2012-149972,FC,9/21/2012
CA-2012-149972,FC,9/21/2012
US-2011-117744,Standard,2/12/2011
US-2011-117744,Standard,2/12/2011
US-2011-117744,Standard,2/12/2011
CA-2011-125514,FC,9/21/2011
CA-2011-125514,FC,9/21/2011
CA-2011-125514,FC,9/21/2011
CA-2011-154599,Standard,4/17/2011
CA-2011-154599,Standard,4/17/2011
CA-2011-154599,Standard,4/17/2011
CA-2011-154599,Standard,4/17/2011
CA-2014-158743,Standard,10/21/2014
CA-2014-158743,Standard,10/21/2014
CA-2014-158743,Standard,10/21/2014
CA-2013-153318,FC,10/26/2013
US-2012-110163,FC,1/11/2012
CA-2014-143329,Standard,4/11/2014
CA-2012-159380,Standard,5/16/2012
CA-2012-159380,Standard,5/16/2012
CA-2012-122623,Standard,7/9/2012
CA-2012-148635,SC,7/25/2012
CA-2012-148635,SC,7/25/2012
CA-2012-148635,SC,7/25/2012
CA-2012-148635,SC,7/25/2012
CA-2012-135685,SC,11/16/2012
CA-2012-135685,SC,11/16/2012
CA-2012-135685,SC,11/16/2012
CA-2012-135685,SC,11/16/2012
CA-2012-135685,SC,11/16/2012
CA-2012-104626,Standard,1/9/2012
CA-2012-104626,Standard,1/9/2012
CA-2012-104626,Standard,1/9/2012
CA-2012-104626,Standard,1/9/2012
CA-2013-160500,FC,6/5/2013
CA-2013-160500,FC,6/5/2013
CA-2014-100202,Standard,1/1/2014
CA-2014-131016,FC,9/19/2014
CA-2014-131016,FC,9/19/2014
US-2011-112914,Standard,9/25/2011
US-2011-112914,Standard,9/25/2011
US-2011-112914,Standard,9/25/2011
US-2011-112914,Standard,9/25/2011
CA-2013-124149,FC,4/24/2013
CA-2013-124149,FC,4/24/2013
CA-2013-124149,FC,4/24/2013
CA-2011-148915,Standard,1/11/2011
CA-2011-148915,Standard,1/11/2011
CA-2014-134649,SC,1/2/2014
CA-2014-134649,SC,1/2/2014
CA-2014-110842,Standard,11/17/2014
CA-2014-110842,Standard,11/17/2014
CA-2014-110842,Standard,11/17/2014
CA-2013-147368,FC,6/13/2013
US-2012-104185,SC,3/9/2012
US-2011-125521,Standard,3/14/2011
US-2014-135062,SC,1/9/2014
CA-2014-135650,Standard,3/24/2014
CA-2014-112865,Standard,5/19/2014
US-2013-162852,Standard,12/28/2013
CA-2014-138163,FC,11/18/2014
CA-2014-152093,Standard,9/16/2014
CA-2014-157854,Standard,4/16/2014
CA-2014-157854,Standard,4/16/2014
CA-2013-123617,Standard,4/12/2013
US-2013-128293,FC,3/6/2013
CA-2014-107342,Standard,12/18/2014
CA-2013-136371,SC,3/20/2013
CA-2013-136371,SC,3/20/2013
CA-2014-137344,1 Day,8/21/2014
CA-2014-169810,Standard,1/8/2014
CA-2013-128594,FC,8/27/2013
CA-2013-154690,SC,8/16/2013
CA-2014-138975,Standard,5/20/2014
CA-2014-138975,Standard,5/20/2014
CA-2014-138975,Standard,5/20/2014
CA-2014-138975,Standard,5/20/2014
CA-2014-106537,Standard,8/13/2014
US-2014-103828,1 Day,8/14/2014
US-2014-103828,1 Day,8/14/2014
US-2014-103828,1 Day,8/14/2014
US-2014-103828,1 Day,8/14/2014
CA-2013-115588,SC,11/11/2013
CA-2013-115588,SC,11/11/2013
CA-2014-143861,Standard,6/13/2014
CA-2011-148040,Standard,3/22/2011
CA-2011-148040,Standard,3/22/2011
CA-2014-135167,Standard,6/16/2014
CA-2014-137022,Standard,11/17/2014
US-2014-102638,FC,12/30/2014
US-2013-167339,SC,1/21/2013
US-2013-167339,SC,1/21/2013
CA-2013-152072,Standard,1/15/2013
CA-2013-152072,Standard,1/15/2013
CA-2013-152072,Standard,1/15/2013
CA-2013-102932,SC,9/20/2013
CA-2013-102932,SC,9/20/2013
CA-2011-165540,Standard,2/22/2011
CA-2013-130799,SC,11/17/2013
CA-2013-164483,Standard,1/30/2013
US-2013-159856,Standard,10/19/2013
CA-2014-102099,FC,12/19/2014
CA-2014-102099,FC,12/19/2014
CA-2014-102099,FC,12/19/2014
CA-2014-164049,Standard,3/11/2014
CA-2011-142727,SC,1/5/2011
CA-2011-142727,SC,1/5/2011
CA-2014-139913,Standard,10/24/2014
