ord_id,cust_id,ord_date,ord_shipdate
CA-2013-114972,PF-19225,4/11/2013,7/11/2013
CA-2014-102750,GM-14695,5/9/2014,9/9/2014
CA-2011-145212,DC-12850,9/13/2011,9/19/2011
CA-2014-141992,FO-14305,6/20/2014,6/26/2014
CA-2014-141992,FO-14305,6/20/2014,6/26/2014
CA-2014-147956,AH-10210,12/25/2014,1/1/2015
CA-2014-126067,KN-16705,4/9/2014,8/29/2014
CA-2014-126067,KN-16705,4/9/2014,8/29/2014
CA-2014-126067,KN-16705,4/9/2014,8/29/2014
CA-2014-126067,KN-16705,4/9/2014,8/29/2014
CA-2012-104514,CB-12535,2/1/2012,4/1/2012
CA-2012-104514,CB-12535,2/1/2012,4/1/2012
CA-2012-104514,CB-12535,2/1/2012,4/1/2012
CA-2012-141040,TB-21250,9/10/2012,10/13/2012
CA-2012-141040,TB-21250,9/10/2012,10/13/2012
CA-2011-113579,KD-16345,12/13/2011,12/15/2011
CA-2011-144624,JM-15865,11/19/2011,11/23/2011
CA-2013-146206,KT-16480,9/15/2013,11/9/2013
CA-2013-146206,KT-16480,9/15/2013,11/9/2013
CA-2011-136644,SC-20575,6/16/2011,6/22/2011
CA-2012-122371,BS-11800,1/10/2012,9/26/2012
CA-2012-122371,BS-11800,1/10/2012,9/26/2012
CA-2013-126935,BT-11395,5/20/2013,5/25/2013
US-2014-133781,DC-12850,6/23/2014,6/24/2014
CA-2014-131618,LS-17200,6/18/2014,6/21/2014
CA-2014-131618,LS-17200,6/18/2014,6/21/2014
CA-2014-131618,LS-17200,6/18/2014,6/21/2014
CA-2013-149482,RR-19315,11/15/2013,11/20/2013
CA-2011-143917,KL-16645,7/25/2011,7/27/2011
CA-2011-143917,KL-16645,7/25/2011,7/27/2011
CA-2011-143917,KL-16645,7/25/2011,7/27/2011
CA-2012-120397,RB-19435,2/7/2012,2/7/2012
CA-2014-163902,MY-17380,3/3/2014,9/3/2014
CA-2014-163902,MY-17380,3/3/2014,9/3/2014
CA-2013-136812,AW-10930,11/19/2013,11/24/2013
CA-2012-102722,KW-16570,4/18/2012,4/19/2012
CA-2014-155089,DB-12910,3/12/2014,7/12/2014
CA-2013-124506,BB-11545,11/18/2013,12/11/2013
CA-2013-124506,BB-11545,11/18/2013,12/11/2013
CA-2011-106572,NP-18700,5/9/2011,10/9/2011
CA-2011-128888,PB-19105,11/15/2011,11/22/2011
CA-2014-123134,DW-13585,3/5/2014,8/5/2014
CA-2013-124352,CD-12790,10/16/2013,10/22/2013
CA-2013-124352,CD-12790,10/16/2013,10/22/2013
CA-2013-124352,CD-12790,10/16/2013,10/22/2013
CA-2013-124352,CD-12790,10/16/2013,10/22/2013
CA-2013-124352,CD-12790,10/16/2013,10/22/2013
CA-2013-124352,CD-12790,10/16/2013,10/22/2013
CA-2012-124541,TT-21220,6/4/2012,10/4/2012
CA-2012-124541,TT-21220,6/4/2012,10/4/2012
CA-2012-124541,TT-21220,6/4/2012,10/4/2012
CA-2012-124541,TT-21220,6/4/2012,10/4/2012
CA-2012-124541,TT-21220,6/4/2012,10/4/2012
CA-2011-108707,DB-12910,10/24/2011,10/29/2011
CA-2011-111500,DJ-13510,8/17/2011,8/21/2011
CA-2011-111500,DJ-13510,8/17/2011,8/21/2011
CA-2011-111500,DJ-13510,8/17/2011,8/21/2011
CA-2011-111500,DJ-13510,8/17/2011,8/21/2011
US-2014-117723,DL-13495,8/16/2014,8/19/2014
CA-2012-143238,LO-17170,6/9/2012,8/9/2012
CA-2012-168746,SV-20365,1/27/2012,1/29/2012
CA-2012-168746,SV-20365,1/27/2012,1/29/2012
CA-2012-168746,SV-20365,1/27/2012,1/29/2012
CA-2012-113404,EM-13810,7/16/2012,7/16/2012
CA-2012-113404,EM-13810,7/16/2012,7/16/2012
CA-2013-144792,KD-16615,1/5/2013,5/5/2013
CA-2011-164385,NB-18580,1/10/2011,9/26/2011
US-2013-114174,AP-10720,9/9/2013,9/15/2013
US-2013-114174,AP-10720,9/9/2013,9/15/2013
CA-2014-108070,JE-15745,4/17/2014,4/21/2014
CA-2014-108070,JE-15745,4/17/2014,4/21/2014
US-2012-128090,JM-15865,8/16/2012,8/22/2012
US-2012-128090,JM-15865,8/16/2012,8/22/2012
US-2012-128090,JM-15865,8/16/2012,8/22/2012
US-2012-128090,JM-15865,8/16/2012,8/22/2012
CA-2014-101042,AB-10105,11/20/2014,11/24/2014
CA-2014-101042,AB-10105,11/20/2014,11/24/2014
CA-2013-155439,PN-18775,9/15/2013,9/19/2013
CA-2013-118626,JC-15775,8/16/2013,8/21/2013
CA-2012-111458,PF-19165,9/26/2012,9/30/2012
US-2013-126844,BW-11110,9/10/2013,10/15/2013
US-2012-112508,BP-11185,3/24/2012,3/30/2012
CA-2012-147788,TM-21010,4/6/2012,5/31/2012
CA-2012-147788,TM-21010,4/6/2012,5/31/2012
CA-2012-147788,TM-21010,4/6/2012,5/31/2012
CA-2012-144288,MB-17305,12/25/2012,12/31/2012
CA-2012-144288,MB-17305,12/25/2012,12/31/2012
CA-2012-110632,HR-14830,3/17/2012,3/22/2012
CA-2012-110632,HR-14830,3/17/2012,3/22/2012
CA-2014-109589,BD-11635,12/22/2014,12/25/2014
CA-2014-123967,SF-20200,2/11/2014,4/11/2014
CA-2014-123967,SF-20200,2/11/2014,4/11/2014
CA-2014-148929,SP-20620,8/9/2014,12/9/2014
CA-2014-134404,DR-12880,12/28/2014,12/28/2014
CA-2014-134404,DR-12880,12/28/2014,12/28/2014
CA-2014-109778,VM-21685,7/17/2014,7/22/2014
CA-2013-155845,CM-12235,8/13/2013,8/16/2013
CA-2014-145128,SM-20320,7/15/2014,10/7/2014
CA-2011-129091,RA-19885,11/22/2011,11/27/2011
CA-2011-129091,RA-19885,11/22/2011,11/27/2011
CA-2011-129091,RA-19885,11/22/2011,11/27/2011
CA-2011-129091,RA-19885,11/22/2011,11/27/2011
US-2011-155502,SD-20485,1/2/2011,1/27/2011
US-2011-155502,SD-20485,1/2/2011,1/27/2011
US-2011-155502,SD-20485,1/2/2011,1/27/2011
US-2011-155502,SD-20485,1/2/2011,1/27/2011
US-2011-155502,SD-20485,1/2/2011,1/27/2011
US-2011-155502,SD-20485,1/2/2011,1/27/2011
US-2011-155502,SD-20485,1/2/2011,1/27/2011
CA-2012-121041,CS-12250,3/11/2012,10/11/2012
CA-2014-131695,RA-19285,1/7/2014,7/7/2014
CA-2014-131695,RA-19285,1/7/2014,7/7/2014
CA-2013-137729,BF-11005,6/5/2013,10/5/2013
CA-2013-137729,BF-11005,6/5/2013,10/5/2013
US-2013-115455,SE-20110,9/9/2013,9/15/2013
US-2013-115455,SE-20110,9/9/2013,9/15/2013
CA-2014-128300,RS-19765,11/25/2014,11/27/2014
CA-2014-128300,RS-19765,11/25/2014,11/27/2014
CA-2014-149048,BM-11650,5/14/2014,5/18/2014
CA-2014-149048,BM-11650,5/14/2014,5/18/2014
CA-2014-149048,BM-11650,5/14/2014,5/18/2014
CA-2014-149048,BM-11650,5/14/2014,5/18/2014
CA-2014-149048,BM-11650,5/14/2014,5/18/2014
CA-2014-108553,SK-19990,4/24/2014,4/30/2014
CA-2014-108553,SK-19990,4/24/2014,4/30/2014
CA-2013-165848,EN-13780,5/6/2013,5/6/2013
CA-2013-165848,EN-13780,5/6/2013,5/6/2013
CA-2013-165848,EN-13780,5/6/2013,5/6/2013
CA-2013-165848,EN-13780,5/6/2013,5/6/2013
CA-2011-112718,KN-16450,12/16/2011,12/21/2011
CA-2013-154053,MG-17890,5/3/2013,11/3/2013
CA-2011-127446,MC-17590,11/25/2011,11/30/2011
CA-2011-127446,MC-17590,11/25/2011,11/30/2011
CA-2011-127446,MC-17590,11/25/2011,11/30/2011
CA-2011-127446,MC-17590,11/25/2011,11/30/2011
CA-2011-127446,MC-17590,11/25/2011,11/30/2011
CA-2011-127446,MC-17590,11/25/2011,11/30/2011
CA-2013-137204,BO-11350,4/29/2013,6/5/2013
CA-2011-147298,AG-10300,3/5/2011,4/26/2011
CA-2011-147298,AG-10300,3/5/2011,4/26/2011
CA-2014-147942,MS-17365,2/4/2014,6/4/2014
CA-2014-147942,MS-17365,2/4/2014,6/4/2014
CA-2014-115931,JM-15655,12/23/2014,12/27/2014
CA-2014-115931,JM-15655,12/23/2014,12/27/2014
CA-2014-115931,JM-15655,12/23/2014,12/27/2014
CA-2014-115931,JM-15655,12/23/2014,12/27/2014
CA-2011-164861,MC-17635,3/12/2011,6/12/2011
CA-2014-127180,TA-21385,10/23/2014,10/25/2014
CA-2014-127180,TA-21385,10/23/2014,10/25/2014
CA-2014-127180,TA-21385,10/23/2014,10/25/2014
CA-2014-127180,TA-21385,10/23/2014,10/25/2014
US-2014-165344,SB-20290,11/14/2014,11/16/2014
US-2014-165344,SB-20290,11/14/2014,11/16/2014
US-2014-165344,SB-20290,11/14/2014,11/16/2014
CA-2012-168186,AB-10150,9/15/2012,10/9/2012
US-2014-110604,JF-15295,5/16/2014,5/21/2014
US-2014-110604,JF-15295,5/16/2014,5/21/2014
US-2014-110604,JF-15295,5/16/2014,5/21/2014
CA-2012-116750,BF-10975,5/7/2012,10/7/2012
CA-2012-116750,BF-10975,5/7/2012,10/7/2012
CA-2012-162369,TT-21265,8/15/2012,8/19/2012
CA-2014-108441,SB-20170,6/13/2014,6/19/2014
CA-2014-108441,SB-20170,6/13/2014,6/19/2014
CA-2014-108441,SB-20170,6/13/2014,6/19/2014
CA-2014-108441,SB-20170,6/13/2014,6/19/2014
CA-2012-169740,LM-17065,2/20/2012,2/25/2012
CA-2013-124051,KA-16525,12/30/2013,12/31/2013
CA-2013-149111,BF-11170,4/18/2013,4/22/2013
CA-2013-149111,BF-11170,4/18/2013,4/22/2013
CA-2011-131002,TB-21400,7/9/2011,12/9/2011
CA-2011-131002,TB-21400,7/9/2011,12/9/2011
CA-2011-131002,TB-21400,7/9/2011,12/9/2011
CA-2011-131002,TB-21400,7/9/2011,12/9/2011
CA-2011-131002,TB-21400,7/9/2011,12/9/2011
US-2013-146794,SH-19975,2/10/2013,9/27/2013
CA-2014-112515,AS-10225,9/18/2014,9/22/2014
CA-2014-112515,AS-10225,9/18/2014,9/22/2014
CA-2014-112515,AS-10225,9/18/2014,9/22/2014
CA-2014-112515,AS-10225,9/18/2014,9/22/2014
CA-2014-112515,AS-10225,9/18/2014,9/22/2014
CA-2014-112515,AS-10225,9/18/2014,9/22/2014
CA-2014-112515,AS-10225,9/18/2014,9/22/2014
CA-2013-150343,PK-19075,8/17/2013,8/21/2013
CA-2012-135538,HR-14830,12/24/2012,12/28/2012
CA-2014-123372,DG-13300,3/12/2014,11/29/2014
CA-2014-123372,DG-13300,3/12/2014,11/29/2014
CA-2014-159604,CL-12700,4/15/2014,4/16/2014
CA-2013-164784,HF-14995,2/5/2013,5/5/2013
CA-2013-164784,HF-14995,2/5/2013,5/5/2013
CA-2013-164784,HF-14995,2/5/2013,5/5/2013
CA-2013-111794,HG-15025,2/10/2013,2/10/2013
CA-2013-111794,HG-15025,2/10/2013,2/10/2013
US-2012-139759,NL-18310,8/25/2012,8/30/2012
US-2012-139759,NL-18310,8/25/2012,8/30/2012
CA-2011-126403,RR-19525,9/9/2011,12/9/2011
CA-2011-126403,RR-19525,9/9/2011,12/9/2011
CA-2011-126403,RR-19525,9/9/2011,12/9/2011
CA-2011-126403,RR-19525,9/9/2011,12/9/2011
CA-2014-136875,TC-21295,4/12/2014,4/12/2014
CA-2014-132185,DB-13615,3/12/2014,11/28/2014
CA-2014-132185,DB-13615,3/12/2014,11/28/2014
US-2011-160780,SV-20785,6/21/2011,6/21/2011
US-2011-160780,SV-20785,6/21/2011,6/21/2011
CA-2014-127026,MH-18115,1/22/2014,1/28/2014
CA-2014-127026,MH-18115,1/22/2014,1/28/2014
CA-2014-127026,MH-18115,1/22/2014,1/28/2014
CA-2014-127026,MH-18115,1/22/2014,1/28/2014
CA-2014-127026,MH-18115,1/22/2014,1/28/2014
CA-2014-137085,CT-11995,6/30/2014,7/7/2014
CA-2013-133123,KB-16315,7/9/2013,12/9/2013
CA-2013-133123,KB-16315,7/9/2013,12/9/2013
US-2013-128195,RA-19285,5/8/2013,6/8/2013
CA-2012-153220,YC-21895,11/14/2012,12/11/2012
CA-2011-123064,RA-19915,2/7/2011,6/30/2011
CA-2014-156412,CM-12160,5/12/2014,9/12/2014
US-2013-144211,CS-12130,3/9/2013,8/29/2013
US-2013-144211,CS-12130,3/9/2013,8/29/2013
CA-2013-138079,AJ-10795,1/22/2013,1/28/2013
CA-2011-143182,DL-12865,10/15/2011,10/20/2011
CA-2013-161662,BE-11410,7/2/2013,9/2/2013
CA-2011-145317,SM-20320,3/18/2011,3/23/2011
CA-2011-145317,SM-20320,3/18/2011,3/23/2011
CA-2011-145317,SM-20320,3/18/2011,3/23/2011
CA-2011-145317,SM-20320,3/18/2011,3/23/2011
CA-2011-145317,SM-20320,3/18/2011,3/23/2011
CA-2011-145317,SM-20320,3/18/2011,3/23/2011
CA-2011-145317,SM-20320,3/18/2011,3/23/2011
CA-2011-143413,RP-19390,5/24/2011,5/30/2011
CA-2014-156818,JD-16015,7/14/2014,12/7/2014
CA-2014-155873,AB-10255,6/17/2014,6/22/2014
CA-2014-155873,AB-10255,6/17/2014,6/22/2014
CA-2014-155873,AB-10255,6/17/2014,6/22/2014
CA-2012-121797,CC-12145,1/30/2012,6/2/2012
CA-2012-121797,CC-12145,1/30/2012,6/2/2012
US-2012-120572,GH-14425,11/12/2012,12/15/2012
CA-2014-132430,CP-12085,10/10/2014,12/10/2014
CA-2014-146031,GM-14440,2/8/2014,7/30/2014
CA-2011-110100,LC-16885,4/25/2011,4/29/2011
CA-2012-103723,BT-11305,1/12/2012,6/12/2012
CA-2011-127187,CP-12085,4/12/2011,8/12/2011
CA-2014-128475,SC-20680,2/9/2014,8/27/2014
CA-2011-100006,DK-13375,7/9/2011,9/13/2011
CA-2014-144827,SE-20110,12/22/2014,12/28/2014
CA-2011-110030,LF-17185,6/12/2011,8/12/2011
CA-2011-121286,ON-18715,4/11/2011,8/11/2011
CA-2011-121286,ON-18715,4/11/2011,8/11/2011
CA-2013-164735,TB-21400,4/15/2013,4/20/2013
CA-2011-153479,DF-13135,4/10/2011,8/10/2011
CA-2011-153479,DF-13135,4/10/2011,8/10/2011
CA-2014-149888,EP-13915,8/11/2014,11/14/2014
CA-2014-149888,EP-13915,8/11/2014,11/14/2014
CA-2014-119193,SK-19990,12/23/2014,12/25/2014
CA-2014-119193,SK-19990,12/23/2014,12/25/2014
CA-2014-104801,FH-14350,2/14/2014,2/20/2014
CA-2014-104801,FH-14350,2/14/2014,2/20/2014
CA-2014-104801,FH-14350,2/14/2014,2/20/2014
CA-2011-107594,EH-13945,2/7/2011,6/7/2011
CA-2011-107594,EH-13945,2/7/2011,6/7/2011
CA-2012-129770,JE-15715,2/21/2012,2/23/2012
CA-2012-115798,KL-16645,11/13/2012,11/19/2012
CA-2012-115798,KL-16645,11/13/2012,11/19/2012
CA-2012-115798,KL-16645,11/13/2012,11/19/2012
CA-2012-115798,KL-16645,11/13/2012,11/19/2012
CA-2014-122707,EB-13750,4/17/2014,4/19/2014
CA-2014-122707,EB-13750,4/17/2014,4/19/2014
CA-2013-165015,BD-11725,2/25/2013,2/27/2013
CA-2011-149244,MS-17530,4/11/2011,8/11/2011
CA-2012-140144,SC-20770,6/20/2012,6/25/2012
CA-2012-140144,SC-20770,6/20/2012,6/25/2012
CA-2014-163321,FM-14380,8/8/2014,12/8/2014
CA-2011-155887,KT-16480,5/17/2011,12/5/2011
US-2012-165449,AP-10720,11/22/2012,11/26/2012
CA-2012-110247,RH-19555,4/12/2012,8/12/2012
US-2011-141257,CS-11950,6/14/2011,8/6/2011
CA-2011-154669,TM-21010,8/8/2011,11/8/2011
CA-2011-158029,HF-14995,5/26/2011,5/30/2011
CA-2012-155306,GA-14515,4/17/2012,4/21/2012
CA-2012-155306,GA-14515,4/17/2012,4/21/2012
CA-2012-155306,GA-14515,4/17/2012,4/21/2012
CA-2012-155306,GA-14515,4/17/2012,4/21/2012
CA-2012-155306,GA-14515,4/17/2012,4/21/2012
CA-2013-127775,ES-14020,6/14/2013,12/6/2013
CA-2013-146171,JP-16135,3/16/2013,12/3/2013
CA-2013-146171,JP-16135,3/16/2013,12/3/2013
CA-2011-129574,Dp-13240,5/26/2011,5/29/2011
CA-2014-126536,NK-18490,10/13/2014,10/15/2014
CA-2014-126536,NK-18490,10/13/2014,10/15/2014
CA-2014-165757,PL-18925,6/23/2014,6/29/2014
CA-2014-165757,PL-18925,6/23/2014,6/29/2014
CA-2014-165757,PL-18925,6/23/2014,6/29/2014
CA-2014-167752,RW-19690,1/16/2014,1/19/2014
CA-2014-167752,RW-19690,1/16/2014,1/19/2014
US-2012-122140,MO-17950,2/4/2012,7/4/2012
US-2012-122140,MO-17950,2/4/2012,7/4/2012
US-2012-122140,MO-17950,2/4/2012,7/4/2012
CA-2013-163986,JJ-15445,4/9/2013,11/9/2013
CA-2014-158967,BT-11680,11/12/2014,12/13/2014
CA-2013-131576,RD-19585,11/23/2013,11/27/2013
CA-2014-143455,ML-17755,11/19/2014,12/11/2014
CA-2013-144729,JE-15745,10/22/2013,10/26/2013
CA-2012-127019,ER-13855,12/21/2012,12/25/2012
CA-2012-138534,JM-15535,7/17/2012,7/19/2012
CA-2014-108322,SS-20140,1/5/2014,6/5/2014
CA-2014-108322,SS-20140,1/5/2014,6/5/2014
CA-2014-167668,TC-21295,7/5/2014,9/5/2014
CA-2014-146724,HG-15025,11/21/2014,11/28/2014
CA-2013-139878,LD-17005,11/17/2013,12/11/2013
US-2013-106677,AS-10285,6/11/2013,11/11/2013
CA-2013-116974,MP-17965,10/10/2013,10/16/2013
CA-2012-149972,CD-12790,9/21/2012,9/23/2012
CA-2012-149972,CD-12790,9/21/2012,9/23/2012
US-2011-117744,MD-17860,2/12/2011,6/12/2011
US-2011-117744,MD-17860,2/12/2011,6/12/2011
US-2011-117744,MD-17860,2/12/2011,6/12/2011
CA-2011-125514,BM-11650,9/21/2011,9/22/2011
CA-2011-125514,BM-11650,9/21/2011,9/22/2011
CA-2011-125514,BM-11650,9/21/2011,9/22/2011
CA-2011-154599,KN-16450,4/17/2011,12/4/2011
CA-2011-154599,KN-16450,4/17/2011,12/4/2011
CA-2011-154599,KN-16450,4/17/2011,12/4/2011
CA-2011-154599,KN-16450,4/17/2011,12/4/2011
CA-2014-158743,IG-15085,10/21/2014,10/28/2014
CA-2014-158743,IG-15085,10/21/2014,10/28/2014
CA-2014-158743,IG-15085,10/21/2014,10/28/2014
CA-2013-153318,JS-15595,10/26/2013,10/29/2013
US-2012-110163,GA-14725,1/11/2012,4/11/2012
CA-2014-143329,DL-13330,4/11/2014,9/11/2014
CA-2012-159380,CS-12505,5/16/2012,12/5/2012
CA-2012-159380,CS-12505,5/16/2012,12/5/2012
CA-2012-122623,CC-12145,7/9/2012,11/9/2012
CA-2012-148635,MH-18025,7/25/2012,7/27/2012
CA-2012-148635,MH-18025,7/25/2012,7/27/2012
CA-2012-148635,MH-18025,7/25/2012,7/27/2012
CA-2012-148635,MH-18025,7/25/2012,7/27/2012
CA-2012-135685,MP-18175,11/16/2012,11/18/2012
CA-2012-135685,MP-18175,11/16/2012,11/18/2012
CA-2012-135685,MP-18175,11/16/2012,11/18/2012
CA-2012-135685,MP-18175,11/16/2012,11/18/2012
CA-2012-135685,MP-18175,11/16/2012,11/18/2012
CA-2012-104626,DR-12940,1/9/2012,8/9/2012
CA-2012-104626,DR-12940,1/9/2012,8/9/2012
CA-2012-104626,DR-12940,1/9/2012,8/9/2012
CA-2012-104626,DR-12940,1/9/2012,8/9/2012
CA-2013-160500,DM-13015,6/5/2013,9/5/2013
CA-2013-160500,DM-13015,6/5/2013,9/5/2013
CA-2014-100202,BD-11620,1/1/2014,6/1/2014
CA-2014-131016,DC-12850,9/19/2014,9/21/2014
CA-2014-131016,DC-12850,9/19/2014,9/21/2014
US-2011-112914,MT-18070,9/25/2011,9/30/2011
US-2011-112914,MT-18070,9/25/2011,9/30/2011
US-2011-112914,MT-18070,9/25/2011,9/30/2011
US-2011-112914,MT-18070,9/25/2011,9/30/2011
CA-2013-124149,MJ-17740,4/24/2013,4/27/2013
CA-2013-124149,MJ-17740,4/24/2013,4/27/2013
CA-2013-124149,MJ-17740,4/24/2013,4/27/2013
CA-2011-148915,ND-18370,1/11/2011,5/11/2011
CA-2011-148915,ND-18370,1/11/2011,5/11/2011
CA-2014-134649,CA-11965,1/2/2014,1/27/2014
CA-2014-134649,CA-11965,1/2/2014,1/27/2014
CA-2014-110842,GA-14725,11/17/2014,12/11/2014
CA-2014-110842,GA-14725,11/17/2014,12/11/2014
CA-2014-110842,GA-14725,11/17/2014,12/11/2014
CA-2013-147368,TC-21295,6/13/2013,10/6/2013
US-2012-104185,JB-15400,3/9/2012,8/9/2012
US-2011-125521,CK-12325,3/14/2011,3/19/2011
US-2014-135062,RL-19615,1/9/2014,5/9/2014
CA-2014-135650,AC-10660,3/24/2014,3/28/2014
CA-2014-112865,BH-11710,5/19/2014,5/23/2014
US-2013-162852,BG-11695,12/28/2013,1/1/2014
CA-2014-138163,XP-21865,11/18/2014,11/21/2014
CA-2014-152093,SN-20560,9/16/2014,11/9/2014
CA-2014-157854,DM-13345,4/16/2014,9/4/2014
CA-2014-157854,DM-13345,4/16/2014,9/4/2014
CA-2013-123617,AJ-10780,4/12/2013,11/29/2013
US-2013-128293,KC-16255,3/6/2013,6/6/2013
CA-2014-107342,VF-21715,12/18/2014,12/23/2014
CA-2013-136371,SV-20935,3/20/2013,3/22/2013
CA-2013-136371,SV-20935,3/20/2013,3/22/2013
CA-2014-137344,EM-13810,8/21/2014,8/21/2014
CA-2014-169810,RB-19360,1/8/2014,7/26/2014
CA-2013-128594,DJ-13510,8/27/2013,8/30/2013
CA-2013-154690,CC-12370,8/16/2013,8/18/2013
CA-2014-138975,SC-20380,5/20/2014,5/24/2014
CA-2014-138975,SC-20380,5/20/2014,5/24/2014
CA-2014-138975,SC-20380,5/20/2014,5/24/2014
CA-2014-138975,SC-20380,5/20/2014,5/24/2014
CA-2014-106537,RH-19495,8/13/2014,8/18/2014
US-2014-103828,JK-15370,8/14/2014,8/14/2014
US-2014-103828,JK-15370,8/14/2014,8/14/2014
US-2014-103828,JK-15370,8/14/2014,8/14/2014
US-2014-103828,JK-15370,8/14/2014,8/14/2014
CA-2013-115588,AF-10885,11/11/2013,11/13/2013
CA-2013-115588,AF-10885,11/11/2013,11/13/2013
CA-2014-143861,LC-16885,6/13/2014,6/20/2014
CA-2011-148040,BF-11275,3/22/2011,3/26/2011
CA-2011-148040,BF-11275,3/22/2011,3/26/2011
CA-2014-135167,SC-20800,6/16/2014,6/21/2014
CA-2014-137022,SW-20275,11/17/2014,11/23/2014
US-2014-102638,MC-17845,12/30/2014,1/1/2015
US-2013-167339,TD-20995,1/21/2013,1/23/2013
US-2013-167339,TD-20995,1/21/2013,1/23/2013
CA-2013-152072,Dp-13240,1/15/2013,1/19/2013
CA-2013-152072,Dp-13240,1/15/2013,1/19/2013
CA-2013-152072,Dp-13240,1/15/2013,1/19/2013
CA-2013-102932,SD-20485,9/20/2013,9/24/2013
CA-2013-102932,SD-20485,9/20/2013,9/24/2013
CA-2011-165540,TM-21010,2/22/2011,2/26/2011
CA-2013-130799,BK-11260,11/17/2013,12/11/2013
CA-2013-164483,JF-15490,1/30/2013,3/2/2013
US-2013-159856,EP-13915,10/19/2013,10/23/2013
CA-2014-102099,EP-13915,12/19/2014,12/20/2014
CA-2014-102099,EP-13915,12/19/2014,12/20/2014
CA-2014-102099,EP-13915,12/19/2014,12/20/2014
CA-2014-164049,KH-16630,3/11/2014,7/11/2014
CA-2011-142727,HG-14845,1/5/2011,4/29/2011
CA-2011-142727,HG-14845,1/5/2011,4/29/2011
CA-2014-139913,JC-16105,10/24/2014,10/30/2014
CA-2014-139913,JC-16105,10/24/2014,10/30/2014
CA-2014-139913,JC-16105,10/24/2014,10/30/2014
CA-2014-139913,JC-16105,10/24/2014,10/30/2014
CA-2011-169033,KM-16720,3/4/2011,3/30/2011
US-2013-164630,EB-13975,4/1/2013,9/1/2013
US-2012-114839,PW-19240,4/26/2012,4/30/2012
CA-2012-166464,PG-18895,9/17/2012,12/9/2012
CA-2012-166464,PG-18895,9/17/2012,12/9/2012
CA-2014-124898,DB-12910,9/16/2014,12/9/2014
CA-2013-164035,CR-12730,6/13/2013,6/18/2013
CA-2013-153577,KH-16330,2/7/2013,6/28/2013
CA-2013-153577,KH-16330,2/7/2013,6/28/2013
CA-2011-127586,CS-12400,9/26/2011,9/30/2011
CA-2014-121615,DL-12925,4/11/2014,10/11/2014
CA-2014-121615,DL-12925,4/11/2014,10/11/2014
CA-2014-121615,DL-12925,4/11/2014,10/11/2014
CA-2014-166415,ME-17725,2/20/2014,2/24/2014
CA-2012-118444,VD-21670,5/11/2012,9/11/2012
CA-2011-113929,CK-12205,6/16/2011,6/21/2011
CA-2011-113929,CK-12205,6/16/2011,6/21/2011
CA-2011-113929,CK-12205,6/16/2011,6/21/2011
CA-2012-134747,DL-12925,10/17/2012,12/10/2012
CA-2012-134747,DL-12925,10/17/2012,12/10/2012
CA-2012-134747,DL-12925,10/17/2012,12/10/2012
CA-2014-155047,SE-20110,8/28/2014,8/31/2014
CA-2013-160129,LS-17200,11/24/2013,11/24/2013
CA-2013-160129,LS-17200,11/24/2013,11/24/2013
CA-2013-160129,LS-17200,11/24/2013,11/24/2013
CA-2014-164329,MM-17920,1/31/2014,1/31/2014
US-2012-141453,DB-13270,3/12/2012,11/30/2012
CA-2011-156993,RW-19630,4/7/2011,6/28/2011
CA-2011-157721,JM-16195,2/9/2011,5/9/2011
CA-2011-157721,JM-16195,2/9/2011,5/9/2011
CA-2014-128629,BP-11155,7/15/2014,11/7/2014
CA-2014-158106,CT-11995,5/6/2014,11/6/2014
US-2014-120390,TH-21550,10/20/2014,10/27/2014
CA-2014-143434,ME-17320,11/19/2014,11/25/2014
CA-2012-168564,TT-21220,8/8/2012,8/8/2012
CA-2012-168564,TT-21220,8/8/2012,8/8/2012
CA-2012-168564,TT-21220,8/8/2012,8/8/2012
US-2013-169040,GT-14710,7/12/2013,12/13/2013
US-2013-169040,GT-14710,7/12/2013,12/13/2013
US-2013-169040,GT-14710,7/12/2013,12/13/2013
US-2013-169040,GT-14710,7/12/2013,12/13/2013
US-2013-169040,GT-14710,7/12/2013,12/13/2013
US-2013-169040,GT-14710,7/12/2013,12/13/2013
US-2013-169040,GT-14710,7/12/2013,12/13/2013
CA-2014-155880,JD-16150,1/4/2014,3/26/2014
CA-2014-155880,JD-16150,1/4/2014,3/26/2014
CA-2014-155880,JD-16150,1/4/2014,3/26/2014
CA-2014-126242,MC-18100,11/20/2014,11/25/2014
CA-2014-126242,MC-18100,11/20/2014,11/25/2014
CA-2013-166443,LH-17020,5/11/2013,6/11/2013
CA-2014-169859,MP-18175,12/15/2014,12/19/2014
CA-2014-169859,MP-18175,12/15/2014,12/19/2014
CA-2014-169859,MP-18175,12/15/2014,12/19/2014
CA-2014-134915,EM-14140,11/13/2014,11/13/2014
CA-2014-134915,EM-14140,11/13/2014,11/13/2014
CA-2014-134915,EM-14140,11/13/2014,11/13/2014
CA-2014-134915,EM-14140,11/13/2014,11/13/2014
CA-2014-134915,EM-14140,11/13/2014,11/13/2014
CA-2014-134915,EM-14140,11/13/2014,11/13/2014
CA-2013-153353,GG-14650,8/19/2013,8/25/2013
CA-2014-123638,MA-17995,5/7/2014,6/28/2014
CA-2014-168900,SH-20395,5/5/2014,10/5/2014
CA-2012-158456,KT-16465,12/24/2012,12/29/2012
